record_type,run_name,relative_path,target,completion,retention_class,retention_reason,config_relative_path,architecture_label,frame_count,canvas_size,active_size,lane_grid,lane_size,lane_pitch,parallel_expert_size,parallel_expert_pitch,serial_expert_size,top_k,alpha_min,alpha_initial,alpha_max,unmodulated_power_fraction_eval,router_noise_std,phase_learning_rate,router_phase_learning_rate,epochs,batch_size,test_interval_epochs,best_epoch,best_test_srcc,final_test_srcc,final_test_krcc,final_test_plcc,final_test_rmse,final_test_mae,optical_off_srcc,optical_srcc_delta,formal_checkpoint_relative_path,formal_checkpoint_sha256,vision_router_implementation,vision_router_selected_share,language_router_selected_share,run_size_bytes,pt_count,pt_size_bytes,phase_snapshot_count,phase_snapshot_size_bytes,latest_mtime_utc
run,lgvq_temporal_qwenfront_o2_9f77_dc20_serial_reset,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_serial_reset,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_serial_reset.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.06,0.018,0.028,100,64,5,40,0.8138677826881477,0.8138677826881477,0.6017051250281881,0.8247321386301525,7.985592365264893,6.111398696899414,0.6744040552146888,0.13946372747345892,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_serial_reset/best_observed_test_checkpoint.pt,3f43c1e6e9f1fa2098afb39fd482eefaadede098d7437e7c128b239910aa69f1,optical_parallel16_energy_top2,"[0.19713261723518372,0.23755475878715515,0.29330945014953613,0.272003173828125]","[0.5,0.5,0.0,0.0]",405443,0,0,0,0,2026-09-03T17:08:09.790405+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_tradeoff_refine,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_tradeoff_refine,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_tradeoff_refine.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.04,0.012,0.015,100,64,5,5,0.8113703540377667,0.8113703540377667,0.5989106593382156,0.827914495756274,8.287537574768066,6.359486103057861,0.5838709284279949,0.22749942560977177,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_tradeoff_refine/best_observed_test_checkpoint.pt,1727710fd6f37577685a4ccf487048ee27764d3ffeec84326f17e81d820efc4b,optical_parallel9_energy_top2,"[0.19862604141235352,0.27817603945732117,0.2777777910232544,0.2454201579093933]","[0.0,0.5,0.0,0.5]",406383,0,0,0,0,2026-09-03T17:39:20.972113+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_aware,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_aware,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_zero_order_aware.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_srouterin45_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.05,0.018,0.028,100,64,5,,0.8045554960828883,0.8045554960828883,0.5893553895596003,0.823372109029346,8.054298400878906,6.2303009033203125,,,,,optical_parallel16_energy_top2,"[0.35872161388397217,0.10832338035106659,0.34538033604621887,0.18757466971874237]","[0.5,0.5,0.0,0.0]",31569,0,0,0,0,2026-09-03T16:57:21.244426+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_crop,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_crop,temporal,complete,keep_formal_dependency,formal temporal-9 source and every-5-epoch phase snapshots,configs/release/temporal9_compact_zero_order_crop.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.05,0.018,0.028,100,64,5,55,0.8107397547712601,0.8107397547712601,0.5980993628475785,0.8217628882870391,7.960493087768555,6.101398468017578,0.49812244767507374,0.3126173070961864,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_crop/best_observed_test_checkpoint.pt,2cb43fdfeb90a626e9730485d1ea1ae56a9a4dae2c2a057b3519cfb70951bffc,optical_parallel9_energy_top2,"[0.2220230996608734,0.19982078671455383,0.2777777910232544,0.30037832260131836]","[0.34139785170555115,0.20430107414722443,0.0,0.4543010890483856]",293999290,22,287226716,20,125523560,2026-09-04T01:24:33.414488+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_rebalance,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_rebalance,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_zero_order_rebalance.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.1,0.018,0.05,100,64,5,0,0.8177099141993849,0.8177099141993849,0.6060706728111405,0.8301257628765953,7.781291484832764,5.927578449249268,0.650757998633612,0.16695191556577293,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_rebalance/best_observed_test_checkpoint.pt,a2baad1ea3069777512ae6123fc7d6814037babb27643c8d7721a937f246eed9,optical_parallel16_energy_top2,"[0.2729988098144531,0.26702508330345154,0.21246515214443207,0.24751095473766327]","[0.5,0.5,0.0,0.0]",405378,0,0,0,0,2026-09-03T17:21:25.414222+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_strong_balance,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_strong_balance,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_zero_order_strong_balance.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.15,0.018,0.07,100,64,5,0,0.8176650884683923,0.8176650884683923,0.6059290178683308,0.8301620837618341,7.781460762023926,5.927613735198975,0.650757998633612,0.1669070898347803,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_zero_order_strong_balance/best_observed_test_checkpoint.pt,a58bc8fcdd253fb97fdd7f2ced7d62e81f82bc0cd8b7c12a7f4f3b3e82ab4aae,optical_parallel16_energy_top2,"[0.2729988098144531,0.26702508330345154,0.21246515214443207,0.24751095473766327]","[0.5,0.5,0.0,0.0]",405841,0,0,0,0,2026-09-03T17:21:27.106188+00:00
run,server_jobs,runs/server_jobs,,empty_or_partial,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""","""""",452230,0,0,0,0,2026-09-03T11:21:54.485838+00:00
run,spatial_post_optical_probe_seed42,runs/spatial_post_optical_probe_seed42,,empty_or_partial,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""","""""",234031,0,0,0,0,2026-09-03T11:29:37.009985+00:00
run,temporal9_cache_logs,runs/temporal9_cache_logs,,empty_or_partial,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""","""""",40609,0,0,0,0,2026-09-03T16:41:06.435409+00:00
run,temporal9_training_logs,runs/temporal9_training_logs,,empty_or_partial,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""","""""",105602,0,0,0,0,2026-09-03T17:39:21.188111+00:00
formal_artifact,temporal16_balanced_calibrated,artifacts/temporal16_36_study/models/temporal16_balanced_calibrated_report.json,temporal,complete,keep_formal_checkpoint,formal calibrated 16-frame candidate,,,16,,,,,,,,,,,,,,,,,,,,,0.8373715890141851,0.8373715890141851,0.6278038487355082,0.8611878602173225,7.043316841125488,5.417893409729004,0.5087279807935937,0.32864360822059135,artifacts/temporal16_36_study/models/temporal16_balanced_calibrated.pt,efb5960985235f5ffc80efa48ccbbfbfab47676a163cee96c19ff07f6f3be4a8,optical_parallel16_energy_top2,"[0.2956429123878479,0.24943996965885162,0.23543906211853027,0.219478040933609]","[0.25358423590660095,0.2822580635547638,0.23566308617591858,0.22849462926387787]",80393598,1,80393598,0,0,2026-09-04T05:41:38.067343+00:00
formal_artifact,temporal36_balanced_calibrated,artifacts/temporal16_36_study/models/temporal36_balanced_calibrated_report.json,temporal,complete,keep_formal_checkpoint,formal calibrated 36-frame candidate,,,36,,,,,,,,,,,,,,,,,,,,,0.8454429861580077,0.8454429861580077,0.639359584371411,0.8649914427305789,7.183235168457031,5.450646877288818,0.23328097794290076,0.6121620082151069,artifacts/temporal16_36_study/models/temporal36_balanced_calibrated.pt,159b1d8cd31aa5f817d274f2930129601d4f0a365f01c430a8fefcc5989c8730,optical_parallel36_energy_top2,"[0.2630425989627838,0.2999054193496704,0.19907407462596893,0.23797789216041565]","[0.259856641292572,0.2455197125673294,0.2526881694793701,0.24193547666072845]",80551014,1,80551014,0,0,2026-09-04T05:41:38.159342+00:00
